id,Price
300000,83.853165
300001,81.36357
300002,83.772415
300003,81.5181
300004,76.694084
300005,81.3742
300006,81.205505
300007,83.22519
300008,85.54295
300009,82.729485
300010,80.942635
300011,82.07359
300012,79.80287
300013,79.268425
300014,83.22929
300015,84.843285
300016,82.03083
300017,83.948494
300018,82.38815
300019,84.17552
300020,82.69232
300021,79.992645
300022,79.66282
300023,80.592224
300024,81.45757
300025,81.34316
300026,82.29461
300027,78.36109
300028,80.22173
300029,84.04919
300030,83.07313
300031,82.50708
300032,82.7341
300033,78.31572
300034,77.92312
300035,84.88571
300036,85.202736
300037,85.03954
300038,79.47108
300039,83.053825
300040,85.070335
300041,82.25692
300042,79.3869
300043,78.36066
300044,83.4042
300045,80.42974
300046,81.563805
300047,84.85831
300048,83.45674
300049,81.01991
300050,79.786095
300051,81.118164
300052,80.23286
300053,83.54122
300054,83.76598
300055,79.8665
300056,81.21802
300057,80.872185
300058,83.25924
300059,84.23048
300060,84.72622
300061,81.35725
300062,82.85122
300063,82.628845
300064,78.36819
300065,82.21431
300066,81.15122
300067,80.459404
300068,76.93186
300069,83.250916
300070,80.906715
300071,84.102196
300072,83.00967
300073,83.8772
300074,81.049576
300075,81.29187
300076,80.43402
300077,79.98628
300078,85.66176
300079,84.09227
300080,81.61303
300081,83.35218
300082,80.309654
300083,80.27265
300084,79.91682
300085,81.76889
300086,82.59966
300087,81.24083
300088,83.93577
300089,84.88258
300090,86.223335
300091,84.802444
300092,79.831406
300093,77.48458
300094,77.71311
300095,82.89518
300096,80.46154
300097,79.604195
300098,83.317024
300099,80.759834
300100,82.72232
300101,79.27562
300102,84.547615
300103,79.13482
300104,82.76135
300105,83.404625
300106,82.36836
300107,77.95013
300108,80.27541
300109,80.7978
300110,83.445244
300111,77.36307
300112,82.99171
300113,83.79851
300114,84.29352
300115,82.5105
300116,83.81228
300117,83.97538
300118,81.48344
300119,78.812996
300120,81.05369
300121,81.3357
300122,83.84372
300123,80.59589
300124,82.64337
300125,82.468704
300126,80.83889
300127,79.99831
300128,82.887726
300129,83.31208
300130,82.466156
300131,77.24835
300132,82.48157
300133,81.67712
300134,82.56336
300135,81.088776
300136,82.25565
300137,82.3981
300138,78.037766
300139,82.656746
300140,79.19828
300141,82.34176
300142,79.38425
300143,84.89381
300144,80.41078
300145,81.79431
300146,84.35932
300147,87.10768
300148,80.20023
300149,82.53391
300150,83.13557
300151,81.48497
300152,81.51979
300153,81.45034
300154,82.307205
300155,80.62465
300156,84.074455
300157,78.239914
300158,83.41582
300159,84.42412
300160,79.00974
300161,80.36676
300162,84.12933
300163,84.89254
300164,80.22277
300165,83.75897
300166,87.275345
300167,82.5727
300168,81.877144
300169,79.078545
300170,77.66752
300171,82.53679
300172,81.82067
300173,77.12441
300174,82.202095
300175,81.13206
300176,82.379684
300177,79.48426
300178,83.5725
300179,83.58757
300180,83.61733
300181,81.09719
300182,78.83303
300183,76.8323
300184,83.023605
300185,82.82802
300186,83.92463
300187,82.254814
300188,82.52762
300189,83.19662
300190,81.93078
300191,86.21871
300192,82.46674
300193,83.04264
300194,83.31158
300195,84.77313
