id,Price
300000,133.02
300001,89.444
300002,124.788
300003,128.106
300004,98.015
300005,124.92
300006,42.48
300007,146.362
300008,140.48
300009,94.433
300010,103.693
300011,124.113
300012,103.32
300013,52.252
300014,27.671
300015,75.389
300016,150.0
300017,84.562
300018,87.022
300019,109.998
300020,105.579
300021,123.264
300022,141.626
300023,129.633
300024,80.334
300025,64.668
300026,39.08
300027,131.498
300028,63.465
300029,42.362
300030,86.085
300031,119.595
300032,44.047
300033,124.92
300034,141.987
300035,129.193
300036,132.15
300037,83.425
300038,37.323
300039,150.0
300040,100.339
300041,100.204
300042,97.678
300043,99.257
300044,93.567
300045,18.835
300046,65.836
300047,19.379
300048,78.141
300049,73.242
300050,82.081
300051,19.77
300052,140.13
300053,97.291
300054,129.984
300055,55.312
300056,33.505
300057,148.688
300058,145.533
300059,97.404
300060,145.061
300061,76.063
300062,68.616
300063,132.529
300064,99.73
300065,56.278
300066,60.352
300067,95.404
300068,99.797
300069,83.82
300070,124.047
300071,75.511
300072,93.11
300073,51.676
300074,57.04
300075,16.066
300076,43.381
300077,113.409
300078,41.787
300079,90.596
300080,143.399
300081,16.401
300082,51.026
300083,36.004
300084,129.849
300085,96.642
300086,147.561
300087,63.272
300088,136.361
300089,79.08
300090,75.617
300091,41.03
300092,27.291
300093,111.159
300094,68.098
300095,109.476
300096,115.308
300097,95.433
300098,51.806
300099,112.222
300100,119.617
300101,113.922
300102,46.533
300103,27.373
300104,113.269
300105,124.892
300106,103.136
300107,54.025
300108,36.24
300109,136.252
300110,118.284
300111,60.649
300112,27.671
300113,124.845
300114,100.826
300115,36.087
300116,46.806
300117,146.541
300118,146.32
300119,42.208
300120,22.594
300121,82.892
300122,86.504
300123,141.987
300124,35.455
300125,35.846
300126,136.04
300127,140.781
300128,141.695
300129,142.35
300130,90.293
300131,56.501
300132,51.407
300133,93.777
300134,122.028
300135,136.741
300136,131.311
300137,29.588
300138,49.891
300139,95.358
300140,35.079
300141,15.946
300142,150.0
300143,145.252
300144,86.334
300145,143.097
300146,141.265
300147,136.399
300148,47.445
300149,118.19
300150,143.199
300151,84.926
300152,31.118
300153,57.935
300154,94.415
300155,118.472
300156,43.956
300157,63.786
300158,73.9
300159,22.927
300160,53.77
300161,82.428
300162,63.322
300163,138.367
300164,148.576
300165,18.663
300166,76.286
300167,94.444
300168,108.359
300169,72.779
300170,62.079
300171,88.426
300172,23.643
300173,64.671
300174,122.112
300175,86.295
300176,110.698
300177,105.425
300178,96.058
300179,118.611
300180,83.656
300181,80.105
300182,24.534
300183,81.851
300184,145.071
300185,110.902
300186,33.172
300187,32.006
300188,80.212
300189,17.189
300190,113.345
300191,141.821
300192,149.602
300193,87.753
300194,38.571
300195,31.909
300196,42.716
300197,36.076
300198,68.656
300199,127.186
300200,85.439
300201,135.678
300202,104.506
300203,150.0
300204,42.482
300205,149.36
300206,48.995
300207,92.269
300208,134.632
300209,36.358
300210,102.684
300211,27.604
300212,131.182
300213,114.017
300214,64.272
300215,93.878
300216,70.931
300217,65.82
300218,46.971
300219,126.915
300220,91.169
300221,70.342
300222,26.136
300223,68.143
300224,33.767
300225,150.0
300226,133.168
300227,109.437
300228,107.06
300229,121.318
300230,85.19
300231,99.335
300232,146.333
300233,128.27
300234,50.137
300235,127.311
300236,25.089
300237,83.126
300238,79.212
300239,20.345
300240,83.554
300241,108.682
300242,79.711
300243,20.93
300244,112.318
300245,110.874
300246,139.256
300247,120.656
300248,105.256
